consumption_by_source,residential_total_final_consumption,year,Units,commercial_and_public_services_total_final,iso_alpha_3
oil_products,8341.0,2012, TJ,3207.0,ROU
solid_biomass,137482.0,2012, TJ,1.0,ROU
Heat,2396086.0,2012, TJ,582327.0,RUS
coal,65355.0,2012, TJ,107317.0,RUS
electricity,475923.0,2012, TJ,582728.0,RUS
natural_gas,1350773.0,2012, TJ,100367.0,RUS
oil_products,263378.0,2012, TJ,90922.0,RUS
solid_biomass,50672.0,2012, TJ,37129.0,RUS
electricity,251.0,2012, TJ,748.0,RWA
oil_products,743.0,2012, TJ,586.0,RWA
solid_biomass,89778.0,2012, TJ,1557.0,RWA
electricity,433670.0,2012, TJ,341532.0,SAU
oil_products,71201.0,2012, TJ,,SAU
solid_biomass,282.0,2012, TJ,,SAU
electricity,3524.0,2012, TJ,3384.0,SEN
oil_products,4530.0,2012, TJ,189.0,SEN
solid_biomass,53761.0,2012, TJ,,SEN
Heat,16917.0,2012, TJ,3267.0,SRB
coal,10031.0,2012, TJ,5171.0,SRB
electricity,52261.0,2012, TJ,17704.0,SRB
electricity,52261.0,2012, TJ,104.0,SRB
natural_gas,8142.0,2012, TJ,4137.0,SRB
oil_products,3855.0,2012, TJ,4291.0,SRB
solid_biomass,39513.0,2012, TJ,237.0,SRB
electricity,23868.0,2012, TJ,62441.0,SGP
natural_gas,2143.0,2012, TJ,3405.0,SGP
oil_products,1229.0,2012, TJ,3689.0,SGP
Heat,20177.0,2012, TJ,5155.0,SVK
coal,1866.0,2012, TJ,3793.0,SVK
electricity,17042.0,2012, TJ,23220.0,SVK
electricity,17042.0,2012, TJ,54.0,SVK
electricity,198.0,2012, TJ,23220.0,SVK
electricity,198.0,2012, TJ,54.0,SVK
natural_gas,45377.0,2012, TJ,26972.0,SVK
oil_products,460.0,2012, TJ,506.0,SVK
solid_biomass,32969.0,2012, TJ,1057.0,SVK
Heat,3433.0,2012, TJ,1921.0,SVN
coal,18.0,2012, TJ,,SVN
electricity,410.0,2012, TJ,11408.0,SVN
electricity,410.0,2012, TJ,455.0,SVN
electricity,11444.0,2012, TJ,11408.0,SVN
electricity,11444.0,2012, TJ,455.0,SVN
natural_gas,4906.0,2012, TJ,552.0,SVN
oil_products,9225.0,2012, TJ,4558.0,SVN
solid_biomass,22468.0,2012, TJ,86.0,SVN
coal,159978.0,2012, TJ,80382.0,ZAF
electricity,141584.0,2012, TJ,102902.0,ZAF
natural_gas,,2012, TJ,36.0,ZAF
oil_products,27542.0,2012, TJ,6112.0,ZAF
solid_biomass,61604.0,2012, TJ,,ZAF
electricity,640.0,2012, TJ,478.0,SSD
oil_products,182.0,2012, TJ,,SSD
solid_biomass,6398.0,2012, TJ,455.0,SSD
coal,4591.0,2012, TJ,58.0,ESP
electricity,6523.0,2012, TJ,1719.0,ESP
electricity,6523.0,2012, TJ,290707.0,ESP
electricity,270316.0,2012, TJ,1719.0,ESP
electricity,270316.0,2012, TJ,290707.0,ESP
natural_gas,146931.0,2012, TJ,67924.0,ESP
oil_products,114705.0,2012, TJ,58922.0,ESP
solid_biomass,105132.0,2012, TJ,3031.0,ESP
electricity,14936.0,2012, TJ,9831.0,LKA
oil_products,6878.0,2012, TJ,1686.0,LKA
solid_biomass,105206.0,2012, TJ,4666.0,LKA
electricity,14349.0,2012, TJ,7606.0,SDN
oil_products,10297.0,2012, TJ,6763.0,SDN
solid_biomass,188967.0,2012, TJ,58165.0,SDN
electricity,2008.0,2012, TJ,1216.0,SUR
oil_products,662.0,2012, TJ,408.0,SUR
solid_biomass,1066.0,2012, TJ,3.0,SUR
Heat,114469.0,2012, TJ,56555.0,SWE
coal,,2012, TJ,,SWE
electricity,463.0,2012, TJ,92667.0,SWE
electricity,158072.0,2012, TJ,92667.0,SWE
natural_gas,1889.0,2012, TJ,5091.0,SWE
oil_products,10753.0,2012, TJ,12172.0,SWE
solid_biomass,51450.0,2012, TJ,2801.0,SWE
Heat,7155.0,2012, TJ,4284.0,CHE
coal,306.0,2012, TJ,,CHE
electricity,1497.0,2012, TJ,289.0,CHE
electricity,1497.0,2012, TJ,62413.0,CHE
electricity,65950.0,2012, TJ,289.0,CHE
electricity,65950.0,2012, TJ,62413.0,CHE
natural_gas,46453.0,2012, TJ,25480.0,CHE
oil_products,93634.0,2012, TJ,38766.0,CHE
solid_biomass,18813.0,2012, TJ,13006.0,CHE
electricity,38970.0,2012, TJ,8852.0,SYR
oil_products,57140.0,2012, TJ,11561.0,SYR
Heat,,2012, TJ,,TJK
coal,,2012, TJ,,TJK
electricity,9601.0,2012, TJ,2991.0,TJK
electricity,7109.0,2012, TJ,3733.0,TZA
natural_gas,,2012, TJ,,TZA
oil_products,4709.0,2012, TJ,,TZA
solid_biomass,504170.0,2012, TJ,,TZA
electricity,131774.0,2012, TJ,202784.0,THA
electricity,131774.0,2012, TJ,146.0,THA
natural_gas,,2012, TJ,35.0,THA
oil_products,100700.0,2012, TJ,49535.0,THA
solid_biomass,266287.0,2012, TJ,,THA
Heat,12105.0,2012, TJ,6872.0,NLD
coal,80.0,2012, TJ,159.0,NLD
electricity,856.0,2012, TJ,214.0,NLD
electricity,856.0,2012, TJ,130066.0,NLD
electricity,84107.0,2012, TJ,214.0,NLD
electricity,84107.0,2012, TJ,130066.0,NLD
natural_gas,337907.0,2012, TJ,152122.0,NLD
oil_products,1752.0,2012, TJ,9504.0,NLD
solid_biomass,16938.0,2012, TJ,5977.0,NLD
electricity,1994.0,2012, TJ,468.0,TGO
oil_products,2827.0,2012, TJ,,TGO
solid_biomass,50059.0,2012, TJ,7192.0,TGO
electricity,8827.0,2012, TJ,3358.0,TTO
natural_gas,3995.0,2012, TJ,,TTO
oil_products,1235.0,2012, TJ,303.0,TTO
solid_biomass,498.0,2012, TJ,,TTO
electricity,15265.0,2012, TJ,14140.0,TUN
electricity,15265.0,2012, TJ,35.0,TUN
electricity,1443.0,2012, TJ,14140.0,TUN
electricity,1443.0,2012, TJ,35.0,TUN
natural_gas,7719.0,2012, TJ,6886.0,TUN
oil_products,19545.0,2012, TJ,4326.0,TUN
solid_biomass,35732.0,2012, TJ,495.0,TUN
electricity,7336.0,2012, TJ,,TKM
natural_gas,,2012, TJ,271112.0,TKM
oil_products,6019.0,2012, TJ,,TKM
solid_biomass,341.0,2012, TJ,,TKM
coal,128286.0,2012, TJ,184756.0,TUR
electricity,163349.0,2012, TJ,182149.0,TUR
electricity,66196.0,2012, TJ,182149.0,TUR
natural_gas,305005.0,2012, TJ,93857.0,TUR
oil_products,36997.0,2012, TJ,,TUR
solid_biomass,144557.0,2012, TJ,,TUR
electricity,1688.0,2012, TJ,777.0,UGA
oil_products,2536.0,2012, TJ,1125.0,UGA
solid_biomass,310815.0,2012, TJ,41331.0,UGA
Heat,196048.0,2012, TJ,97497.0,UKR
coal,29882.0,2012, TJ,5484.0,UKR
electricity,138258.0,2012, TJ,82871.0,UKR
natural_gas,576262.0,2012, TJ,19371.0,UKR
oil_products,2391.0,2012, TJ,3245.0,UKR
solid_biomass,39195.0,2012, TJ,1150.0,UKR
electricity,109789.0,2012, TJ,168480.0,ARE
oil_products,8703.0,2012, TJ,,ARE
Heat,2174.0,2012, TJ,16654.0,GBR
coal,27451.0,2012, TJ,506.0,GBR
electricity,412785.0,2012, TJ,348486.0,GBR
electricity,412785.0,2012, TJ,222.0,GBR
electricity,1162.0,2012, TJ,348486.0,GBR
electricity,1162.0,2012, TJ,222.0,GBR
natural_gas,1111903.0,2012, TJ,280760.0,GBR
oil_products,105496.0,2012, TJ,28081.0,GBR
solid_biomass,16438.0,2012, TJ,3687.0,GBR
Heat,,2012, TJ,57425.0,USA
coal,,2012, TJ,37692.0,USA
electricity,4948538.0,2012, TJ,4765842.0,USA
electricity,4948538.0,2012, TJ,80553.0,USA
electricity,15552.0,2012, TJ,4765842.0,USA
electricity,15552.0,2012, TJ,80553.0,USA
natural_gas,4038849.0,2012, TJ,2756285.0,USA
oil_products,596264.0,2012, TJ,446427.0,USA
solid_biomass,453616.0,2012, TJ,62050.0,USA
coal,,2012, TJ,,URY
electricity,13888.0,2012, TJ,10483.0,URY
natural_gas,879.0,2012, TJ,339.0,URY
oil_products,5510.0,2012, TJ,988.0,URY
solid_biomass,12250.0,2012, TJ,1006.0,URY
Heat,,2012, TJ,,UZB
coal,2516.0,2012, TJ,,UZB
electricity,43898.0,2012, TJ,9532.0,UZB
natural_gas,540448.0,2012, TJ,108096.0,UZB
oil_products,8668.0,2012, TJ,,UZB
electricity,91508.0,2012, TJ,80298.0,VEN
natural_gas,31783.0,2012, TJ,9526.0,VEN
oil_products,47789.0,2012, TJ,17459.0,VEN
solid_biomass,10584.0,2012, TJ,2585.0,VEN
coal,45391.0,2012, TJ,11605.0,VNM
electricity,138182.0,2012, TJ,36741.0,VNM
electricity,,2012, TJ,36741.0,VNM
oil_products,36161.0,2012, TJ,28570.0,VNM
solid_biomass,469188.0,2012, TJ,127.0,VNM
electricity,9208.0,2012, TJ,2167.0,YEM
oil_products,34072.0,2012, TJ,3940.0,YEM
electricity,11473.0,2012, TJ,2350.0,ZMB
oil_products,272.0,2012, TJ,1121.0,ZMB
solid_biomass,206474.0,2012, TJ,,ZMB
coal,,2012, TJ,2564.0,ZWE
electricity,10011.0,2012, TJ,4971.0,ZWE
oil_products,1459.0,2012, TJ,,ZWE
solid_biomass,90214.0,2012, TJ,,ZWE
Heat,,2013, TJ,,ALB
coal,9.0,2013, TJ,155.0,ALB
electricity,13896.0,2013, TJ,5320.0,ALB
electricity,13896.0,2013, TJ,256.0,ALB
electricity,224.0,2013, TJ,5320.0,ALB
electricity,224.0,2013, TJ,256.0,ALB
natural_gas,,2013, TJ,,ALB
oil_products,3453.0,2013, TJ,1408.0,ALB
solid_biomass,6699.0,2013, TJ,817.0,ALB
electricity,61851.0,2013, TJ,9485.0,DZA
natural_gas,235551.0,2013, TJ,8902.0,DZA
oil_products,75588.0,2013, TJ,,DZA
solid_biomass,229.0,2013, TJ,,DZA
electricity,16747.0,2013, TJ,,AGO
oil_products,44876.0,2013, TJ,49233.0,AGO
solid_biomass,189131.0,2013, TJ,,AGO
electricity,144345.0,2013, TJ,108842.0,ARG
natural_gas,399738.0,2013, TJ,62187.0,ARG
oil_products,60500.0,2013, TJ,17368.0,ARG
solid_biomass,10922.0,2013, TJ,6658.0,ARG
Heat,16.0,2013, TJ,,ARM
coal,24.0,2013, TJ,,ARM
electricity,7300.0,2013, TJ,3420.0,ARM
electricity,7300.0,2013, TJ,,ARM
electricity,,2013, TJ,3420.0,ARM
electricity,,2013, TJ,,ARM
natural_gas,20380.0,2013, TJ,1687.0,ARM
oil_products,,2013, TJ,,ARM
solid_biomass,,2013, TJ,,ARM
Heat,,2013, TJ,,AUS
coal,51.0,2013, TJ,148.0,AUS
electricity,217936.0,2013, TJ,226796.0,AUS
electricity,217936.0,2013, TJ,385.0,AUS
electricity,12755.0,2013, TJ,226796.0,AUS
electricity,12755.0,2013, TJ,385.0,AUS
natural_gas,139324.0,2013, TJ,45482.0,AUS
oil_products,16071.0,2013, TJ,31185.0,AUS
solid_biomass,52805.0,2013, TJ,1925.0,AUS
Heat,30672.0,2013, TJ,29545.0,AUT
coal,1334.0,2013, TJ,7.0,AUT
electricity,63536.0,2013, TJ,44458.0,AUT
electricity,63536.0,2013, TJ,2576.0,AUT
electricity,4991.0,2013, TJ,44458.0,AUT
electricity,4991.0,2013, TJ,2576.0,AUT
natural_gas,59831.0,2013, TJ,16931.0,AUT
oil_products,47115.0,2013, TJ,6550.0,AUT
solid_biomass,77737.0,2013, TJ,2276.0,AUT
Heat,2927.0,2013, TJ,1064.0,AZE
electricity,24177.0,2013, TJ,17384.0,AZE
natural_gas,81101.0,2013, TJ,6116.0,AZE
oil_products,2073.0,2013, TJ,435.0,AZE
solid_biomass,2996.0,2013, TJ,938.0,AZE
electricity,51616.0,2013, TJ,9910.0,BGD
natural_gas,88037.0,2013, TJ,8837.0,BGD
oil_products,15911.0,2013, TJ,,BGD
solid_biomass,349459.0,2013, TJ,,BGD
Heat,461.0,2013, TJ,1680.0,BEL
coal,4905.0,2013, TJ,,BEL
electricity,71316.0,2013, TJ,79941.0,BEL
electricity,71316.0,2013, TJ,37.0,BEL
electricity,730.0,2013, TJ,79941.0,BEL
electricity,730.0,2013, TJ,37.0,BEL
natural_gas,156006.0,2013, TJ,82798.0,BEL
oil_products,119837.0,2013, TJ,38219.0,BEL
solid_biomass,27355.0,2013, TJ,2449.0,BEL
electricity,1360.0,2013, TJ,1432.0,BEN
oil_products,3751.0,2013, TJ,137.0,BEN
solid_biomass,57734.0,2013, TJ,11559.0,BEN
electricity,9363.0,2013, TJ,5749.0,BOL
natural_gas,3212.0,2013, TJ,1557.0,BOL
oil_products,18480.0,2013, TJ,531.0,BOL
solid_biomass,5077.0,2013, TJ,,BOL
Heat,3981.0,2013, TJ,,BIH
coal,2498.0,2013, TJ,,BIH
electricity,16646.0,2013, TJ,,BIH
natural_gas,1362.0,2013, TJ,,BIH
oil_products,3307.0,2013, TJ,,BIH
solid_biomass,7301.0,2013, TJ,,BIH
coal,,2013, TJ,47.0,BWA
electricity,3304.0,2013, TJ,2617.0,BWA
electricity,3304.0,2013, TJ,,BWA
electricity,,2013, TJ,2617.0,BWA
electricity,,2013, TJ,,BWA
oil_products,1406.0,2013, TJ,826.0,BWA
solid_biomass,24625.0,2013, TJ,,BWA
electricity,449625.0,2013, TJ,452624.0,BRA
electricity,449625.0,2013, TJ,2940.0,BRA
electricity,16547.0,2013, TJ,452624.0,BRA
electricity,16547.0,2013, TJ,2940.0,BRA
natural_gas,13447.0,2013, TJ,9458.0,BRA
oil_products,273203.0,2013, TJ,29806.0,BRA
solid_biomass,257205.0,2013, TJ,7806.0,BRA
electricity,4820.0,2013, TJ,5857.0,BRN
natural_gas,884.0,2013, TJ,,BRN
oil_products,709.0,2013, TJ,,BRN
Heat,13328.0,2013, TJ,4300.0,BGR
coal,7911.0,2013, TJ,200.0,BGR
electricity,37933.0,2013, TJ,28634.0,BGR
electricity,37933.0,2013, TJ,1823.0,BGR
electricity,374.0,2013, TJ,28634.0,BGR
electricity,374.0,2013, TJ,1823.0,BGR
natural_gas,1881.0,2013, TJ,3265.0,BGR
oil_products,1012.0,2013, TJ,1037.0,BGR
solid_biomass,31385.0,2013, TJ,1155.0,BGR
electricity,4269.0,2013, TJ,5525.0,KHM
oil_products,565.0,2013, TJ,2914.0,KHM
solid_biomass,86034.0,2013, TJ,,KHM
electricity,4006.0,2013, TJ,4258.0,CMR
oil_products,6376.0,2013, TJ,378.0,CMR
solid_biomass,170874.0,2013, TJ,31048.0,CMR
Heat,,2013, TJ,309.0,CAN
coal,588.0,2013, TJ,,CAN
electricity,611276.0,2013, TJ,473763.0,CAN
natural_gas,617004.0,2013, TJ,443806.0,CAN
oil_products,86610.0,2013, TJ,67213.0,CAN
solid_biomass,104239.0,2013, TJ,638.0,CAN
coal,511.0,2013, TJ,162.0,CHL
electricity,39124.0,2013, TJ,39268.0,CHL
natural_gas,16975.0,2013, TJ,5277.0,CHL
oil_products,43052.0,2013, TJ,19278.0,CHL
solid_biomass,156367.0,2013, TJ,94.0,CHL
Heat,814720.0,2013, TJ,74490.0,CHN
coal,2081220.0,2013, TJ,871324.0,CHN
electricity,2516097.0,2013, TJ,965782.0,CHN
electricity,2516097.0,2013, TJ,139946.0,CHN
electricity,884442.0,2013, TJ,965782.0,CHN
electricity,884442.0,2013, TJ,139946.0,CHN
natural_gas,1131478.0,2013, TJ,324336.0,CHN
oil_products,1149064.0,2013, TJ,639341.0,CHN
solid_biomass,3879551.0,2013, TJ,,CHN
Heat,,2013, TJ,,TWN
electricity,4582.0,2013, TJ,142.0,TWN
electricity,4582.0,2013, TJ,99986.0,TWN
electricity,156862.0,2013, TJ,142.0,TWN
electricity,156862.0,2013, TJ,99986.0,TWN
natural_gas,30506.0,2013, TJ,17082.0,TWN
oil_products,51849.0,2013, TJ,38130.0,TWN
solid_biomass,,2013, TJ,11911.0,TWN
coal,2789.0,2013, TJ,,COL
electricity,75013.0,2013, TJ,44481.0,COL
natural_gas,39303.0,2013, TJ,14948.0,COL
oil_products,16345.0,2013, TJ,2263.0,COL
solid_biomass,126171.0,2013, TJ,,COL
electricity,1501.0,2013, TJ,,COD
oil_products,1298.0,2013, TJ,,COD
solid_biomass,47524.0,2013, TJ,677.0,COD
electricity,12477.0,2013, TJ,12056.0,CRI
oil_products,2266.0,2013, TJ,1355.0,CRI
solid_biomass,6615.0,2013, TJ,999.0,CRI
electricity,6163.0,2013, TJ,4528.0,CIV
oil_products,8027.0,2013, TJ,3837.0,CIV
solid_biomass,194949.0,2013, TJ,22637.0,CIV
Heat,5784.0,2013, TJ,2962.0,HRV
coal,255.0,2013, TJ,32.0,HRV
electricity,22453.0,2013, TJ,19117.0,HRV
electricity,22453.0,2013, TJ,389.0,HRV
electricity,242.0,2013, TJ,19117.0,HRV
electricity,242.0,2013, TJ,389.0,HRV
natural_gas,20444.0,2013, TJ,5674.0,HRV
oil_products,6443.0,2013, TJ,2681.0,HRV
solid_biomass,48142.0,2013, TJ,158.0,HRV
electricity,27842.0,2013, TJ,10367.0,CUB
natural_gas,2265.0,2013, TJ,,CUB
oil_products,7467.0,2013, TJ,95.0,CUB
solid_biomass,10078.0,2013, TJ,644.0,CUB
electricity,964.0,2013, TJ,723.0,CUW
oil_products,2175.0,2013, TJ,,CUW
electricity,5173.0,2013, TJ,6431.0,CYP
electricity,5173.0,2013, TJ,412.0,CYP
electricity,2338.0,2013, TJ,6431.0,CYP
electricity,2338.0,2013, TJ,412.0,CYP
oil_products,4734.0,2013, TJ,1456.0,CYP
solid_biomass,460.0,2013, TJ,271.0,CYP
Heat,50000.0,2013, TJ,20165.0,CZE
coal,40926.0,2013, TJ,1336.0,CZE
electricity,52977.0,2013, TJ,53312.0,CZE
electricity,52977.0,2013, TJ,119.0,CZE
electricity,452.0,2013, TJ,53312.0,CZE
electricity,452.0,2013, TJ,119.0,CZE
natural_gas,84989.0,2013, TJ,46304.0,CZE
oil_products,1702.0,2013, TJ,807.0,CZE
solid_biomass,70619.0,2013, TJ,3641.0,CZE
electricity,9784.0,2013, TJ,4787.0,COD
oil_products,438.0,2013, TJ,,COD
solid_biomass,586853.0,2013, TJ,,COD
Heat,68911.0,2013, TJ,31991.0,DNK
coal,18.0,2013, TJ,,DNK
electricity,37105.0,2013, TJ,36817.0,DNK
electricity,37105.0,2013, TJ,82.0,DNK
electricity,468.0,2013, TJ,36817.0,DNK
electricity,468.0,2013, TJ,82.0,DNK
natural_gas,27210.0,2013, TJ,8684.0,DNK
oil_products,13350.0,2013, TJ,2702.0,DNK
solid_biomass,35971.0,2013, TJ,1965.0,DNK
electricity,17812.0,2013, TJ,11282.0,DOM
electricity,17812.0,2013, TJ,13.0,DOM
electricity,243.0,2013, TJ,11282.0,DOM
electricity,243.0,2013, TJ,13.0,DOM
oil_products,17371.0,2013, TJ,3085.0,DOM
solid_biomass,20109.0,2013, TJ,63.0,DOM
electricity,21171.0,2013, TJ,19962.0,ECU
electricity,21171.0,2013, TJ,101.0,ECU
natural_gas,2.0,2013, TJ,,ECU
oil_products,36988.0,2013, TJ,16349.0,ECU
solid_biomass,9983.0,2013, TJ,,ECU
coal,58.0,2013, TJ,,EGY
electricity,223063.0,2013, TJ,135835.0,EGY
natural_gas,54580.0,2013, TJ,,EGY
oil_products,195721.0,2013, TJ,,EGY
solid_biomass,63005.0,2013, TJ,,EGY
electricity,6022.0,2013, TJ,4528.0,SLV
oil_products,8041.0,2013, TJ,2376.0,SLV
solid_biomass,12313.0,2013, TJ,472.0,SLV
electricity,612.0,2013, TJ,575.0,GNQ
oil_products,984.0,2013, TJ,945.0,GNQ
solid_biomass,4110.0,2013, TJ,,GNQ
electricity,431.0,2013, TJ,251.0,ERI
oil_products,630.0,2013, TJ,171.0,ERI
solid_biomass,17197.0,2013, TJ,813.0,ERI
Heat,13819.0,2013, TJ,4270.0,EST
coal,411.0,2013, TJ,138.0,EST
electricity,6713.0,2013, TJ,9107.0,EST
natural_gas,2188.0,2013, TJ,1813.0,EST
oil_products,308.0,2013, TJ,1662.0,EST
solid_biomass,15643.0,2013, TJ,515.0,EST
coal,604.0,2013, TJ,,SWZ
electricity,1216.0,2013, TJ,370.0,SWZ
oil_products,131.0,2013, TJ,378.0,SWZ
solid_biomass,13218.0,2013, TJ,,SWZ
electricity,8549.0,2013, TJ,5896.0,ETH
oil_products,11587.0,2013, TJ,1905.0,ETH
solid_biomass,1133831.0,2013, TJ,10462.0,ETH
Heat,66917.0,2013, TJ,42336.0,FIN
coal,198.0,2013, TJ,96.0,FIN
electricity,77436.0,2013, TJ,63018.0,FIN
electricity,52.0,2013, TJ,63018.0,FIN
natural_gas,1233.0,2013, TJ,1455.0,FIN
oil_products,18044.0,2013, TJ,11048.0,FIN
solid_biomass,52504.0,2013, TJ,3688.0,FIN
Heat,52827.0,2013, TJ,29054.0,FRA
coal,1985.0,2013, TJ,2325.0,FRA
electricity,605265.0,2013, TJ,518970.0,FRA
electricity,605265.0,2013, TJ,1163.0,FRA
electricity,5588.0,2013, TJ,518970.0,FRA
electricity,5588.0,2013, TJ,1163.0,FRA
natural_gas,607400.0,2013, TJ,268149.0,FRA
oil_products,277084.0,2013, TJ,119894.0,FRA
solid_biomass,316260.0,2013, TJ,20368.0,FRA
electricity,3096.0,2013, TJ,896.0,GAB
oil_products,2881.0,2013, TJ,1818.0,GAB
solid_biomass,45833.0,2013, TJ,,GAB
Heat,,2013, TJ,,GEO
coal,17.0,2013, TJ,27.0,GEO
electricity,8114.0,2013, TJ,9259.0,GEO
electricity,8114.0,2013, TJ,335.0,GEO
electricity,230.0,2013, TJ,9259.0,GEO
electricity,230.0,2013, TJ,335.0,GEO
natural_gas,19732.0,2013, TJ,4559.0,GEO
oil_products,644.0,2013, TJ,216.0,GEO
solid_biomass,19799.0,2013, TJ,333.0,GEO
Heat,184486.0,2013, TJ,60741.0,DEU
coal,28957.0,2013, TJ,1912.0,DEU
electricity,489600.0,2013, TJ,511423.0,DEU
electricity,489600.0,2013, TJ,3106.0,DEU
electricity,23871.0,2013, TJ,511423.0,DEU
electricity,23871.0,2013, TJ,3106.0,DEU
natural_gas,942415.0,2013, TJ,415913.0,DEU
oil_products,591066.0,2013, TJ,326800.0,DEU
solid_biomass,323824.0,2013, TJ,80667.0,DEU
electricity,11015.0,2013, TJ,7117.0,GHA
oil_products,9617.0,2013, TJ,1311.0,GHA
solid_biomass,81990.0,2013, TJ,5485.0,GHA
electricity,,2013, TJ,32.0,GIB
Heat,1737.0,2013, TJ,,GRC
coal,36.0,2013, TJ,,GRC
electricity,62805.0,2013, TJ,61228.0,GRC
electricity,62805.0,2013, TJ,618.0,GRC
electricity,9905.0,2013, TJ,61228.0,GRC
electricity,9905.0,2013, TJ,618.0,GRC
natural_gas,9731.0,2013, TJ,5219.0,GRC
oil_products,41382.0,2013, TJ,8097.0,GRC
solid_biomass,34392.0,2013, TJ,1063.0,GRC
electricity,11577.0,2013, TJ,7315.0,GTM
oil_products,11514.0,2013, TJ,327.0,GTM
solid_biomass,232605.0,2013, TJ,6652.0,GTM
electricity,2559.0,2013, TJ,165.0,HTI
oil_products,4662.0,2013, TJ,47.0,HTI
solid_biomass,97347.0,2013, TJ,1940.0,HTI
electricity,8125.0,2013, TJ,6490.0,HND
oil_products,2170.0,2013, TJ,1935.0,HND
solid_biomass,75540.0,2013, TJ,,HND
electricity,39945.0,2013, TJ,102077.0,HKG
natural_gas,13739.0,2013, TJ,10510.0,HKG
oil_products,262.0,2013, TJ,3736.0,HKG
solid_biomass,,2013, TJ,61.0,HKG
Heat,21907.0,2013, TJ,5831.0,HUN
coal,5589.0,2013, TJ,102.0,HUN
electricity,38088.0,2013, TJ,27025.0,HUN
electricity,38088.0,2013, TJ,3554.0,HUN
electricity,360.0,2013, TJ,27025.0,HUN
electricity,360.0,2013, TJ,3554.0,HUN
natural_gas,105217.0,2013, TJ,58946.0,HUN
oil_products,3489.0,2013, TJ,751.0,HUN
solid_biomass,85263.0,2013, TJ,1626.0,HUN
Heat,13466.0,2013, TJ,11316.0,ISL
electricity,3013.0,2013, TJ,3744.0,ISL
electricity,3013.0,2013, TJ,267.0,ISL
electricity,542.0,2013, TJ,3744.0,ISL
electricity,542.0,2013, TJ,267.0,ISL
oil_products,88.0,2013, TJ,46.0,ISL
coal,119846.0,2013, TJ,160508.0,IND
electricity,726524.0,2013, TJ,274382.0,IND
electricity,726524.0,2013, TJ,1683.0,IND
electricity,14962.0,2013, TJ,274382.0,IND
electricity,14962.0,2013, TJ,1683.0,IND
natural_gas,30869.0,2013, TJ,51449.0,IND
oil_products,988655.0,2013, TJ,52909.0,IND
solid_biomass,4213244.0,2013, TJ,91856.0,IND
coal,399.0,2013, TJ,,IDN
electricity,269352.0,2013, TJ,165416.0,IDN
electricity,269352.0,2013, TJ,,IDN
natural_gas,702.0,2013, TJ,8192.0,IDN
oil_products,292744.0,2013, TJ,47124.0,IDN
solid_biomass,310421.0,2013, TJ,8320.0,IDN
coal,361.0,2013, TJ,,IRN
electricity,231764.0,2013, TJ,112359.0,IRN
natural_gas,1583008.0,2013, TJ,229205.0,IRN
oil_products,228221.0,2013, TJ,78466.0,IRN
solid_biomass,10541.0,2013, TJ,10392.0,IRN
electricity,95605.0,2013, TJ,33566.0,IRQ
oil_products,179239.0,2013, TJ,,IRQ
coal,19344.0,2013, TJ,23.0,IRL
electricity,28611.0,2013, TJ,35989.0,IRL
electricity,28611.0,2013, TJ,6.0,IRL
electricity,416.0,2013, TJ,35989.0,IRL
electricity,416.0,2013, TJ,6.0,IRL
natural_gas,25329.0,2013, TJ,13621.0,IRL
oil_products,47359.0,2013, TJ,10399.0,IRL
solid_biomass,1182.0,2013, TJ,1233.0,IRL
electricity,56383.0,2013, TJ,63910.0,ISR
electricity,14400.0,2013, TJ,63910.0,ISR
oil_products,,2013, TJ,,ISR
solid_biomass,183.0,2013, TJ,,ISR
Heat,38958.0,2013, TJ,6444.0,ITA
coal,,2013, TJ,,ITA
electricity,241138.0,2013, TJ,320335.0,ITA
electricity,241138.0,2013, TJ,4640.0,ITA
electricity,5269.0,2013, TJ,320335.0,ITA
electricity,5269.0,2013, TJ,4640.0,ITA
natural_gas,756683.0,2013, TJ,303919.0,ITA
oil_products,113419.0,2013, TJ,25602.0,ITA
solid_biomass,277697.0,2013, TJ,2521.0,ITA
electricity,3538.0,2013, TJ,3708.0,JAM
natural_gas,,2013, TJ,,JAM
oil_products,1888.0,2013, TJ,2235.0,JAM
solid_biomass,1695.0,2013, TJ,2820.0,JAM
Heat,1170.0,2013, TJ,21731.0,JPN
coal,,2013, TJ,8261.0,JPN
electricity,1020106.0,2013, TJ,1165900.0,JPN
electricity,1020106.0,2013, TJ,2921.0,JPN
electricity,14669.0,2013, TJ,1165900.0,JPN
electricity,14669.0,2013, TJ,2921.0,JPN
natural_gas,374680.0,2013, TJ,364568.0,JPN
oil_products,566387.0,2013, TJ,577830.0,JPN
solid_biomass,363.0,2013, TJ,64213.0,JPN
electricity,22553.0,2013, TJ,9993.0,JOR
electricity,22553.0,2013, TJ,1047.0,JOR
electricity,5024.0,2013, TJ,9993.0,JOR
electricity,5024.0,2013, TJ,1047.0,JOR
oil_products,18842.0,2013, TJ,3983.0,JOR
solid_biomass,81.0,2013, TJ,,JOR
Heat,98912.0,2013, TJ,40729.0,KAZ
coal,53311.0,2013, TJ,30043.0,KAZ
electricity,38419.0,2013, TJ,25250.0,KAZ
natural_gas,22610.0,2013, TJ,21025.0,KAZ
oil_products,65099.0,2013, TJ,39770.0,KAZ
solid_biomass,1935.0,2013, TJ,,KAZ
