year,strategy_id,strategy_name,chart,metric,facility_type,value,units
2040,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,1.3285555030389338,Mt CO2e
2041,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,1.1892821410159309,Mt CO2e
2042,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,1.0637248376576791,Mt CO2e
2043,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,0.949803372448579,Mt CO2e
2044,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,0.8454323546993613,Mt CO2e
2045,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,0.7485902264540234,Mt CO2e
2046,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,0.672448021468834,Mt CO2e
2047,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,0.672448021468834,Mt CO2e
2048,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,0.672448021468834,Mt CO2e
2049,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,0.672448021468834,Mt CO2e
2050,6005,Conditional NDC,fgtv_components_by_gas,flaring_co2_mt_co2e,All,0.672448021468834,Mt CO2e
2023,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.025726617117425566,Mt CO2e
2024,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.02956362733954257,Mt CO2e
2025,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.03340434126124703,Mt CO2e
2026,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.03725310558222113,Mt CO2e
2027,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.041115399529482566,Mt CO2e
2028,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.04499671824258565,Mt CO2e
2029,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.048901448419688194,Mt CO2e
2030,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.05283319206606035,Mt CO2e
2031,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.056795341752659094,Mt CO2e
2032,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.06079185526290247,Mt CO2e
2033,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0648269110154689,Mt CO2e
2034,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.06890460270918958,Mt CO2e
2035,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.07302867221838516,Mt CO2e
2036,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.07720227984517139,Mt CO2e
2037,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.08142781134806365,Mt CO2e
2038,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0857067215239421,Mt CO2e
2039,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.09003941466634205,Mt CO2e
2040,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.09442516285111605,Mt CO2e
2041,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0988620637211663,Mt CO2e
2042,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.10334704014926288,Mt CO2e
2043,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.10787590758995846,Mt CO2e
2044,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.11244350542348353,Mt CO2e
2045,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.11704388630615192,Mt CO2e
2046,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.12167056914048527,Mt CO2e
2047,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.12631686181779708,Mt CO2e
2048,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.13097626031635928,Mt CO2e
2049,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.1356429309218197,Mt CO2e
2050,6003,BAU,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.1403122822711541,Mt CO2e
2023,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.025726617117425566,Mt CO2e
2024,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.024258206857861446,Mt CO2e
2025,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.022790490053924486,Mt CO2e
2026,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.021323906879678372,Mt CO2e
2027,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.01986078231274995,Mt CO2e
2028,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.018405497004842047,Mt CO2e
2029,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.01696448300534433,Mt CO2e
2030,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.015546106836545358,Mt CO2e
2031,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.01416040254339119,Mt CO2e
2032,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.012818635489747272,Mt CO2e
2033,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.011532329455892812,Mt CO2e
2034,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.010312274021422055,Mt CO2e
2035,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.009167511182608744,Mt CO2e
2036,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.008104299959622599,Mt CO2e
2037,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.007125058372374611,Mt CO2e
2038,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.00622902503880989,Mt CO2e
2039,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.005412867387470636,Mt CO2e
2040,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0046712375117160514,Mt CO2e
2041,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.003997277714467794,Mt CO2e
2042,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0033830790972702164,Mt CO2e
2043,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.002820097788438433,Mt CO2e
2044,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0022995334957732496,Mt CO2e
2045,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0018126757477360507,Mt CO2e
2046,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.001351223331785432,Mt CO2e
2047,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0011095290034632693,Mt CO2e
2048,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0011095290034632693,Mt CO2e
2049,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0011095290034632693,Mt CO2e
2050,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0011095290034632693,Mt CO2e
2023,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.025726617117425566,Mt CO2e
2024,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.024236683866094146,Mt CO2e
2025,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.022748422641764656,Mt CO2e
2026,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.021264250056539754,Mt CO2e
2027,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.019789483144775428,Mt CO2e
2028,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.018331861635046985,Mt CO2e
2029,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.01690095976416882,Mt CO2e
2030,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.015507563940766028,Mt CO2e
2031,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.014163009204155298,Mt CO2e
2032,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.012878490981818907,Mt CO2e
2033,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.011664107134489886,Mt CO2e
2034,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.010528068984969888,Mt CO2e
2035,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.009476091408350273,Mt CO2e
2036,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.00851097247179147,Mt CO2e
2037,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.007632374179910133,Mt CO2e
2038,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.006837413714884649,Mt CO2e
2039,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.006121199696821733,Mt CO2e
2040,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.005477315737012896,Mt CO2e
2041,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.004898254350438065,Mt CO2e
2042,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.004375805251955194,Mt CO2e
2043,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0039014080931078395,Mt CO2e
2044,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.003466469663672358,Mt CO2e
2045,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0030626509323398027,Mt CO2e
2046,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.0026821293081934045,Mt CO2e
2047,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.002675243203080286,Mt CO2e
2048,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.002675243203080286,Mt CO2e
2049,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.002675243203080286,Mt CO2e
2050,6005,Conditional NDC,fgtv_components_by_gas,flaring_ch4_mt_co2e,All,0.002675243203080286,Mt CO2e
2023,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.007809269982253241,Mt CO2e
2024,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.008316313078571256,Mt CO2e
2025,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.008825534095597963,Mt CO2e
2026,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.009338655570660666,Mt CO2e
2027,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.009857124067540404,Mt CO2e
2028,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.010382008695394539,Mt CO2e
2029,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.010913896389149618,Mt CO2e
2030,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.011453030607937044,Mt CO2e
2031,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.01199946896732982,Mt CO2e
2032,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.012553266351990888,Mt CO2e
2033,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.01311446072860668,Mt CO2e
2034,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.013683060164360224,Mt CO2e
2035,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.014259031098402809,Mt CO2e
2036,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.014842287930518575,Mt CO2e
2037,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.015432684024105567,Mt CO2e
2038,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.01603000424673439,Mt CO2e
2039,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.016633959212145628,Mt CO2e
2040,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.017244181430569706,Mt CO2e
2041,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.01786022362308236,Mt CO2e
2042,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.018481559498187212,Mt CO2e
2043,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.019107591276314114,Mt CO2e
2044,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.019737663030591553,Mt CO2e
2045,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.020371078425914384,Mt CO2e
2046,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.021007123378760893,Mt CO2e
2047,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.021645094184991467,Mt CO2e
2048,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.022284331679784337,Mt CO2e
2049,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.022924261987025848,Mt CO2e
2050,6003,BAU,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0235644443871683,Mt CO2e
2023,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.007809269982253241,Mt CO2e
2024,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.007481604740847198,Mt CO2e
2025,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.007155829465519087,Mt CO2e
2026,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.006833406322496204,Mt CO2e
2027,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.006515784383341687,Mt CO2e
2028,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.006204473309921953,Mt CO2e
2029,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.005901084737149544,Mt CO2e
2030,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.005607340862024369,Mt CO2e
2031,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.005325050559836259,Mt CO2e
2032,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.005056058850121748,Mt CO2e
2033,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.004802109726146159,Mt CO2e
2034,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0045647081189843525,Mt CO2e
2035,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.004344980160025864,Mt CO2e
2036,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0041435310704842545,Mt CO2e
2037,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.003960300262027791,Mt CO2e
2038,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0037946867913906984,Mt CO2e
2039,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.003645663311434367,Mt CO2e
2040,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0035118789671418744,Mt CO2e
2041,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.00339175187325026,Mt CO2e
2042,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0032835520190910425,Mt CO2e
2043,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0031854756372746793,Mt CO2e
2044,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.003095712075704667,Mt CO2e
2045,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0030239457246907363,Mt CO2e
2046,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0030239457246907363,Mt CO2e
2047,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0030239457246907363,Mt CO2e
2048,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0030239457246907363,Mt CO2e
2049,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0030239457246907363,Mt CO2e
2050,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0030239457246907363,Mt CO2e
2023,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.007809269982253241,Mt CO2e
2024,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.007478714202376069,Mt CO2e
2025,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.007150212521438918,Mt CO2e
2026,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.006825557137988911,Mt CO2e
2027,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.006506694725971398,Mt CO2e
2028,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.00619569013475735,Mt CO2e
2029,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.00589466888663389,Mt CO2e
2030,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.00560574207396866,Mt CO2e
2031,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.005330919276203235,Mt CO2e
2032,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.005072019443300304,Mt CO2e
2033,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.004830539832681648,Mt CO2e
2034,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.004607554199094986,Mt CO2e
2035,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.004403640443722005,Mt CO2e
2036,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0042188382305046925,Mt CO2e
2037,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.004052637426159575,Mt CO2e
2038,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0039040918998464623,Mt CO2e
2039,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0037719215831432643,Mt CO2e
2040,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.003654603443625874,Mt CO2e
2041,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.003550452173191789,Mt CO2e
2042,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.003457691544858368,Mt CO2e
2043,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0033745182898048728,Mt CO2e
2044,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0032991588350195647,Mt CO2e
2045,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0032865583040317947,Mt CO2e
2046,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0032865583040317947,Mt CO2e
2047,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0032865583040317947,Mt CO2e
2048,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0032865583040317947,Mt CO2e
2049,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0032865583040317947,Mt CO2e
2050,6005,Conditional NDC,fgtv_components_by_gas,flaring_n2o_mt_co2e,All,0.0032865583040317947,Mt CO2e
2023,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.5084709613723827,Mt CO2e
2024,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.5046872266563384,Mt CO2e
2025,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.5008309977050133,Mt CO2e
2026,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.4967323116007346,Mt CO2e
2027,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.4921819846779597,Mt CO2e
2028,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.48695801511902725,Mt CO2e
2029,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.48085227737905567,Mt CO2e
2030,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.4736827854209059,Mt CO2e
2031,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.46530534569862814,Mt CO2e
2032,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.45562433813891556,Mt CO2e
2033,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.4445862536248979,Mt CO2e
2034,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.4321737050498825,Mt CO2e
2035,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.41839993777760265,Mt CO2e
2036,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.40330384260095176,Mt CO2e
2037,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.38694545498188027,Mt CO2e
2038,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.36940190814736634,Mt CO2e
2039,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.3507637942259811,Mt CO2e
2040,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.33113187674330136,Mt CO2e
2041,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.31061408920041805,Mt CO2e
2042,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.2893227479104482,Mt CO2e
2043,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.26737201796813137,Mt CO2e
2044,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.24487548249969293,Mt CO2e
2045,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.22194367077639504,Mt CO2e
2046,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.19868146303884016,Mt CO2e
2047,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.17518529151186046,Mt CO2e
2048,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.15154006033804418,Mt CO2e
2049,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.127815712148948,Mt CO2e
2050,6003,BAU,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.10406337590132161,Mt CO2e
2023,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.5084709613723827,Mt CO2e
2024,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.5325874183846029,Mt CO2e
2025,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.5566194191622033,Mt CO2e
2026,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.580368329387529,Mt CO2e
2027,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.6035796538807802,Mt CO2e
2028,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.6259618599726798,Mt CO2e
2029,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.6472058530748998,Mt CO2e
2030,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.6670060052235217,Mt CO2e
2031,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.6850824739253438,Mt CO2e
2032,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7012044953258556,Mt CO2e
2033,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7151920808017135,Mt CO2e
2034,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7269182377243675,Mt CO2e
2035,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7363118092427613,Mt CO2e
2036,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7433609931935562,Mt CO2e
2037,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7481175639674538,Mt CO2e
2038,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7506847935814327,Mt CO2e
2039,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.751206634304315,Mt CO2e
2040,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.749858108319676,Mt CO2e
2041,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7468366243421585,Mt CO2e
2042,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7423541161922054,Mt CO2e
2043,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.736629584990123,Mt CO2e
2044,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7298822226102175,Mt CO2e
2045,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7223249812900406,Mt CO2e
2046,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7141584537703473,Mt CO2e
