Country,Strategy_id,Strategy,Sector,Direct_Jobs,Indirect_Jobs,Total_Jobs,ssp_sector,ssp_transformation_name
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Other Manufacturing,15.1,21.57,36.67,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Others,0.0,3.2,3.2,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",99.01,75.76,174.77,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Post and Telecommunications,154.08,161.13,315.21,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Private Households,0.0,0.05,0.05,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Public Administration,0.0,5.98,5.98,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Re-export & Re-import,0.0,0.0,0.0,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Recycling,0.0,0.61,0.61,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Retail Trade,0.0,222.51,222.51,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Textiles and Wearing Apparel,12.75,9.62,22.38,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Transport,130.03,174.95,304.98,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Transport Equipment,13.5,25.25,38.75,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Wholesale Trade,0.0,682.92,682.92,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3016,INEN: Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production,Wood and Paper,17.83,72.49,90.32,INEN, Fuel switch low-temp thermal processes to industrial heat pumps with renewable energy production
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Agriculture,0.0,39.58,39.58,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Construction,369.57,86.43,456.01,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,"Education, Health and Other Services",0.0,174.01,174.01,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Electrical and Machinery,708.56,95.54,804.11,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,"Electricity, Gas and Water",0.0,387.94,387.94,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Financial Intermediation and Business Activities,0.0,1005.62,1005.62,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Fishing,0.0,4.53,4.53,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Food & Beverages,10.7,16.71,27.4,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Hotels and Restaurants,0.0,68.34,68.34,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Maintenance and Repair,0.0,21.14,21.14,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Metal Products,18.3,106.89,125.19,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Mining and Quarrying,0.0,27.36,27.36,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Other Manufacturing,15.1,20.28,35.38,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Others,0.0,3.5,3.5,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,"Petroleum, Chemical and Non-Metallic Mineral Products",356.43,60.13,416.56,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Post and Telecommunications,0.0,192.53,192.53,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Private Households,0.0,0.05,0.05,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Public Administration,0.0,6.73,6.73,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Re-export & Re-import,0.0,0.0,0.0,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Recycling,0.0,0.75,0.75,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Retail Trade,0.0,218.61,218.61,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Textiles and Wearing Apparel,12.75,11.49,24.25,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Transport,487.6,189.04,676.63,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Transport Equipment,13.5,26.54,40.04,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Wholesale Trade,0.0,728.95,728.95,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3017,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity,Wood and Paper,17.83,79.07,96.9,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Agriculture,88.56,34.47,123.03,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Construction,625.43,66.14,691.56,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,"Education, Health and Other Services",56.94,167.87,224.81,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Electrical and Machinery,991.99,85.62,1077.61,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,"Electricity, Gas and Water",136.36,282.35,418.71,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Financial Intermediation and Business Activities,32.62,940.66,973.28,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Fishing,0.0,4.54,4.54,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Food & Beverages,10.7,17.27,27.97,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Hotels and Restaurants,0.0,61.34,61.34,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Maintenance and Repair,0.0,18.23,18.23,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Metal Products,54.9,120.83,175.73,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Mining and Quarrying,0.0,13.76,13.76,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Other Manufacturing,15.1,21.57,36.67,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Others,0.0,3.2,3.2,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",99.01,75.76,174.77,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Post and Telecommunications,154.08,161.13,315.21,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Private Households,0.0,0.05,0.05,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Public Administration,0.0,5.98,5.98,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Re-export & Re-import,0.0,0.0,0.0,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Recycling,0.0,0.61,0.61,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Retail Trade,0.0,222.51,222.51,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Textiles and Wearing Apparel,12.75,9.62,22.38,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Transport,130.03,174.95,304.98,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Transport Equipment,13.5,25.25,38.75,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Wholesale Trade,0.0,682.92,682.92,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3018,INEN: Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production,Wood and Paper,17.83,72.49,90.32,INEN, Fuel switch medium and high-temp thermal processes to hydrogen and electricity with renewable energy production
LBY,3019,INEN: Maximize industrial energy efficiency,Agriculture,0.0,25.14,25.14,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Construction,568.57,77.22,645.79,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,"Education, Health and Other Services",0.0,207.83,207.83,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Electrical and Machinery,1180.94,68.21,1249.14,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,"Electricity, Gas and Water",0.0,218.65,218.65,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Financial Intermediation and Business Activities,489.32,840.42,1329.73,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Fishing,0.0,2.76,2.76,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Food & Beverages,0.0,13.38,13.38,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Hotels and Restaurants,0.0,70.21,70.21,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Maintenance and Repair,0.0,15.62,15.62,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Metal Products,0.0,124.1,124.1,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Mining and Quarrying,0.0,7.36,7.36,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Other Manufacturing,0.0,21.44,21.44,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Others,0.0,3.06,3.06,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0,74.06,74.06,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Post and Telecommunications,462.23,151.94,614.16,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Private Households,0.0,0.05,0.05,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Public Administration,0.0,6.41,6.41,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Re-export & Re-import,0.0,0.0,0.0,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Recycling,0.0,0.41,0.41,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Retail Trade,0.0,204.18,204.18,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Textiles and Wearing Apparel,0.0,8.15,8.15,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Transport,0.0,158.68,158.68,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Transport Equipment,0.0,25.29,25.29,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Wholesale Trade,0.0,612.93,612.93,INEN, Maximize industrial energy efficiency
LBY,3019,INEN: Maximize industrial energy efficiency,Wood and Paper,0.0,70.44,70.44,INEN, Maximize industrial energy efficiency
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Agriculture,88.56,25.39,113.95,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Construction,540.14,76.3,616.44,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,"Education, Health and Other Services",113.87,193.99,307.86,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Electrical and Machinery,779.42,81.71,861.13,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,"Electricity, Gas and Water",136.36,256.95,393.31,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Financial Intermediation and Business Activities,293.59,861.19,1154.78,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Fishing,0.0,3.34,3.34,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Food & Beverages,0.0,18.19,18.19,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Hotels and Restaurants,0.0,67.56,67.56,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Maintenance and Repair,0.0,16.18,16.18,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Metal Products,36.6,101.84,138.43,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Mining and Quarrying,25.9,12.42,38.32,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Other Manufacturing,0.0,20.35,20.35,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Others,0.0,3.0,3.0,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",89.11,67.67,156.77,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Post and Telecommunications,400.6,149.65,550.24,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Private Households,0.0,0.11,0.11,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Public Administration,37.06,6.32,43.37,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Re-export & Re-import,0.0,0.0,0.0,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Recycling,0.0,0.52,0.52,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Retail Trade,0.0,206.09,206.09,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Textiles and Wearing Apparel,0.0,8.38,8.38,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Transport,130.03,162.84,292.87,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Transport Equipment,0.0,23.0,23.0,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Wholesale Trade,0.0,590.73,590.73,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3020,INEN: Maximize industrial energy efficiency with renewable energy production,Wood and Paper,0.0,70.75,70.75,INEN, Maximize industrial energy efficiency with renewable energy production
LBY,3021,INEN: Maximize industrial production efficiency,Agriculture,0.0,25.14,25.14,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Construction,568.57,77.22,645.79,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,"Education, Health and Other Services",0.0,207.83,207.83,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Electrical and Machinery,1180.94,68.21,1249.14,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,"Electricity, Gas and Water",0.0,218.65,218.65,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Financial Intermediation and Business Activities,489.32,840.42,1329.73,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Fishing,0.0,2.76,2.76,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Food & Beverages,0.0,13.38,13.38,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Hotels and Restaurants,0.0,70.21,70.21,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Maintenance and Repair,0.0,15.62,15.62,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Metal Products,0.0,124.1,124.1,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Mining and Quarrying,0.0,7.36,7.36,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Other Manufacturing,0.0,21.44,21.44,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Others,0.0,3.06,3.06,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0,74.06,74.06,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Post and Telecommunications,462.23,151.94,614.16,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Private Households,0.0,0.05,0.05,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Public Administration,0.0,6.41,6.41,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Re-export & Re-import,0.0,0.0,0.0,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Recycling,0.0,0.41,0.41,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Retail Trade,0.0,204.18,204.18,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Textiles and Wearing Apparel,0.0,8.15,8.15,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Transport,0.0,158.68,158.68,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Transport Equipment,0.0,25.29,25.29,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Wholesale Trade,0.0,612.93,612.93,INEN, Maximize industrial production efficiency
LBY,3021,INEN: Maximize industrial production efficiency,Wood and Paper,0.0,70.44,70.44,INEN, Maximize industrial production efficiency
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Agriculture,88.56,25.39,113.95,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Construction,540.14,76.3,616.44,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,"Education, Health and Other Services",113.87,193.99,307.86,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Electrical and Machinery,779.42,81.71,861.13,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,"Electricity, Gas and Water",136.36,256.95,393.31,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Financial Intermediation and Business Activities,293.59,861.19,1154.78,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Fishing,0.0,3.34,3.34,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Food & Beverages,0.0,18.19,18.19,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Hotels and Restaurants,0.0,67.56,67.56,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Maintenance and Repair,0.0,16.18,16.18,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Metal Products,36.6,101.84,138.43,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Mining and Quarrying,25.9,12.42,38.32,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Other Manufacturing,0.0,20.35,20.35,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Others,0.0,3.0,3.0,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",89.11,67.67,156.77,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Post and Telecommunications,400.6,149.65,550.24,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Private Households,0.0,0.11,0.11,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Public Administration,37.06,6.32,43.37,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Re-export & Re-import,0.0,0.0,0.0,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Recycling,0.0,0.52,0.52,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Retail Trade,0.0,206.09,206.09,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Textiles and Wearing Apparel,0.0,8.38,8.38,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Transport,130.03,162.84,292.87,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Transport Equipment,0.0,23.0,23.0,INEN, Maximize industrial production efficiency with renewable energy production
LBY,3022,INEN: Maximize industrial production efficiency with renewable energy production,Wholesale Trade,0.0,590.73,590.73,INEN, Maximize industrial production efficiency with renewable energy production
